,F-Measure,Max F-Measure,Track ID
0,0.9409141583054627,0.9409141583054627,0460_numb
1,0.661588683351469,0.9918300653594772,0712_heartless
2,0.9611542730299667,0.9611542730299667,0355_brokenhearted
3,0.9993069993069993,0.9993069993069993,0687_getouttamyway
4,0.9990574929311969,0.9990574929311969,0592_blameit
5,0.8168642951251647,0.8168642951251647,0744_immabe
6,0.6116504854368932,0.9253294289897511,0589_bestieverhad
7,0.9923076923076923,0.9923076923076923,0799_lovesexmagic
8,0.6037735849056604,0.9042769857433809,0635_daynnite
9,1.0,1.0,0418_inthedark
10,0.9971590909090908,0.9971590909090908,0636_daynnitecrookersremix
11,0.6461187214611872,0.9656946826758148,0899_sexycani
12,0.9932307692307693,0.9932307692307693,0917_spacemanties
13,0.9910625620655412,0.9910625620655412,0680_fixaheart
14,0.9965753424657535,0.9965753424657535,0531_whenwestandtogether
15,0.992818671454219,0.992818671454219,0814_mistake
16,0.8549323017408124,0.8549323017408124,0046_castlesmadeofsand
17,0.6286509040333796,0.9555084745762712,0109_geturfreakon
18,0.975397973950796,0.975397973950796,0270_takeovercontrol
19,0.9341692789968652,0.9341692789968652,0133_ifeellove
20,0.9914110429447852,0.9914110429447852,0594_bleedinglove
21,0.9623430962343097,0.9623430962343097,0608_canttellmenothing
22,0.9228486646884273,0.9228486646884273,0238_sambadejaneiro
23,0.9980456026058632,0.9980456026058632,0759_itgirljasonnevins
24,0.983050847457627,0.983050847457627,0763_iwasafool
25,0.6385869565217391,0.9640287769784173,0546_18days
26,0.9864724245577523,0.9864724245577523,0356_californiagurls
27,0.8727272727272728,0.8727272727272728,0426_justcantgetenough
28,0.08260105448154657,0.12037037037037038,0907_skyscraper
29,0.9984375,0.9984375,0774_knockyoudown
30,0.9785310734463277,0.9785310734463277,0671_feedback
31,0.9093333333333333,0.9093333333333333,0382_fatherofmine
32,0.6456692913385828,0.9744897959183674,0995_youfoundme
33,0.9194991055456172,0.9194991055456172,0217_pokerface
34,0.981581798483207,0.981581798483207,0506_takemehometonight
35,0.3309982486865149,0.6489988221436984,0229_ridingonthewind
36,0.9815602836879432,0.9815602836879432,0268_supersonic
37,0.9892086330935252,0.9892086330935252,0283_thehumptydance
38,1.0,1.0,0793_lovegame
39,0.9518248175182481,0.9518248175182481,0454_myohmy
40,0.6242774566473989,0.9515418502202644,0026_blackandyellow
41,0.9491124260355029,0.9491124260355029,0332_alejandro
42,0.9395973154362416,0.9395973154362416,0321_wonderwall
43,0.9842931937172775,0.9842931937172775,0085_electricboogie
44,0.9943630214205187,0.9943630214205187,0525_venus
45,0.9752851711026616,0.9752851711026616,0548_2getherextended
46,0.9955654101995565,0.9955654101995565,0558_allnightlong
47,0.9498327759197325,0.9498327759197325,0580_beautiful
48,0.9013157894736842,0.9013157894736842,0162_lobotomy
49,0.9976076555023923,0.9976076555023923,0900_sexychickakon
50,0.6364779874213836,0.9516587677725118,0333_allday
51,0.915057915057915,0.915057915057915,0288_thewayiare
52,0.8919413919413919,0.8919413919413919,0582_beautifulday
53,0.9826086956521739,0.9826086956521739,0099_forgetyou
54,0.6451612903225806,0.9660574412532638,0787_liveyourlife
55,0.9979166666666666,0.9979166666666666,0683_foreverextendedmix
56,0.10583941605839416,0.16022099447513813,0207_oopsohmy
57,0.512273212379936,0.7582329317269076,0893_say
58,0.998022412656559,0.998022412656559,0797_loveisgone
59,0.9595782073813708,0.9595782073813708,0075_dontcha
60,0.965034965034965,0.965034965034965,0314_whoomp
61,0.9687738004569687,0.9687738004569687,0262_stash
62,0.9556650246305419,0.9556650246305419,0082_dragosteadintei
63,0.9916123019571296,0.9916123019571296,0811_miami2ibiza
64,0.9843749999999999,0.9843749999999999,0507_teenagedream
65,0.5007132667617689,0.656429942418426,0028_blackmagic
66,0.9855564995751912,0.9855564995751912,0702_greenlight
67,0.9909909909909909,0.9909909909909909,0837_nottonight
68,0.9667812142038945,0.9667812142038945,0363_darkside
69,0.958904109589041,0.958904109589041,0140_impacto
70,0.9962049335863379,0.9962049335863379,0542_yougetwhatyougive
71,0.9729093050647821,0.9729093050647821,0551_accordingtoyou
72,0.646677471636953,0.9767156862745098,0186_nearlylostyou
73,0.9796557120500783,0.9796557120500783,0859_picturesofyou
74,0.9966850828729282,0.9966850828729282,0713_heartofgoldnow
75,0.6460554371002133,0.9758064516129031,0838_nowimallmessedup
76,0.9979123173277662,0.9979123173277662,0520_tonight
77,0.6672550750220654,1.0,0710_hardjeezy
78,0.9729286300246103,0.9729286300246103,0758_itgetsbetter
79,0.9634146341463414,0.9634146341463414,0413_ifyoucouldonlysee
80,0.9952305246422893,0.9952305246422893,0015_babygotback
81,0.9144254278728606,0.9144254278728606,0010_andjusticeforall
82,0.9723502304147466,0.9723502304147466,0910_solo
83,0.6368932038834951,0.9591836734693878,0831_noair
84,0.9943609022556391,0.9943609022556391,0409_idontlikeyou
85,0.6598540145985402,0.9912087912087912,0969_webelongtogether
86,0.9882352941176471,0.9882352941176471,0708_haloradioedit
87,0.9413854351687388,0.9413854351687388,0305_wenospeakamericano
88,0.9849137931034483,0.9849137931034483,0746_imnotyourhero
89,0.9961190168175938,0.9961190168175938,0739_ikissedagirl
90,0.9948364888123925,0.9948364888123925,0534_wideawake
91,0.6272965879265092,0.9560878243512974,0155_lapdance
92,0.9821640903686089,0.9821640903686089,0964_wakingupinvegas
93,0.6413793103448276,0.9648894668400521,0311_whipmyhair
94,0.6512702078521939,0.979947689625109,0453_mygirl
95,0.9244897959183674,0.9244897959183674,0009_americanmusic
96,0.8628099173553719,0.8628099173553719,0078_donttouchme
97,1.0,1.0,0772_kissmebackcrytonight
98,0.9827315541601255,0.9827315541601255,0948_thislove
99,0.9936974789915966,0.9936974789915966,0430_lastfridaynight
100,0.973862536302033,0.973862536302033,0556_allaroundtheworld
101,0.996415770609319,0.996415770609319,0434_lights
102,0.9559681697612732,0.9559681697612732,0276_texasflood
103,0.9380428488708744,0.9380428488708744,0068_devilsisland
104,0.9834905660377358,0.9834905660377358,0769_killa
105,0.9287449392712551,0.9287449392712551,0055_constantmotion
106,0.9557522123893806,0.9557522123893806,0306_werunthis
107,0.9437314906219151,0.9437314906219151,0610_castle
108,0.9535864978902954,0.9535864978902954,0020_becauseofyou
109,0.6405228758169934,0.9592169657422511,0666_fallin
110,0.9234042553191488,0.9234042553191488,0058_criticalacclaim
111,0.9544235924932977,0.9544235924932977,0151_kingofdancehall
112,0.9233791748526523,0.9233791748526523,0037_breakyourheart
113,0.9623567921440263,0.9623567921440263,0543_yougonnafly
114,0.6445396145610279,0.9709208400646204,0627_cowboyboots
115,0.9887850467289719,0.9887850467289719,0618_clocks
116,0.9915492957746479,0.9915492957746479,0760_iwannarock
117,0.9618573797678276,0.9618573797678276,0105_getdownonit
118,0.9420600858369099,0.9420600858369099,0327_youmakemefeel
119,0.6638743455497382,0.9945098039215686,0886_rudeboy
120,0.989517819706499,0.989517819706499,0982_whoknewdos
121,0.9748344370860927,0.9748344370860927,0307_whatdoesntkillyou
122,0.9788583509513743,0.9788583509513743,0555_allaroundme
123,0.9846678023850085,0.9846678023850085,0933_teardropsonmyguitar
124,0.9818181818181818,0.9818181818181818,0802_lovestoned
125,0.9882697947214076,0.9882697947214076,0611_catchingfeelings
126,0.8440979955456571,0.8440979955456571,0686_fortheloveofadaughter
127,0.9969727547931382,0.9969727547931382,0723_hotelroomservice
128,0.997844827586207,0.997844827586207,0961_unfaithfulfemme
129,0.99836867862969,0.99836867862969,0622_clumsy
130,0.9973935708079931,0.9973935708079931,0674_feelsocloseextendedmix
131,0.9873817034700315,0.9873817034700315,0786_livelikeweredying
132,0.6163982430453879,0.9289256198347108,0289_thisisexile
133,0.9960159362549801,0.9960159362549801,0574_badromanceappboyz
134,0.9916183107672469,0.9916183107672469,0843_omgalmighty
135,0.9837837837837837,0.9837837837837837,0629_crush
136,0.9890795631825272,0.9890795631825272,0890_samemistakes
137,0.6131386861313868,0.9177330895795247,0974_whateveryoulike
138,0.6337308347529812,0.6337308347529812,0267_superfreak
139,0.979591836734694,0.979591836734694,0378_effinperfect
140,0.9986130374479889,0.9986130374479889,0857_paralyzer
141,0.984936268829664,0.984936268829664,0679_firsttime
142,0.9931972789115647,0.9931972789115647,0989_womanizer
143,0.9938144329896906,0.9938144329896906,0351_blowup
144,0.9497816593886463,0.9497816593886463,0697_goodlife
145,0.8963350785340314,0.8963350785340314,0966_wakingupinvegascalvinh
146,1.0,1.0,0648_donttrustme
147,0.7022222222222222,0.7022222222222222,0644_dontsayaword
148,0.9319371727748691,0.9319371727748691,0243_saucyjack
149,1.0,1.0,0505_takeitoff
150,0.979002624671916,0.979002624671916,0371_downunder
151,0.9322916666666666,0.9322916666666666,0834_nosurprise
152,0.6488991888760139,0.9807692307692307,0577_battlefieldmainversion
153,0.6145922746781115,0.9336801040312094,0144_ishotthesheriff
154,0.9151103565365025,0.9151103565365025,0455_nevertearusapart
155,0.9946524064171123,0.9946524064171123,0595_blonde
156,0.9954441913439636,0.9954441913439636,0452_myfirstkiss
157,0.6404066073697585,0.9674952198852773,0339_aslongasyouloveme
158,0.9748148148148148,0.9748148148148148,0364_deuces
159,0.99915611814346,0.99915611814346,0810_memoriesextended
160,0.9631999999999998,0.9631999999999998,0554_allalright
161,0.9857954545454546,0.9857954545454546,0747_imreal
162,0.6637265711135611,0.9942196531791908,0791_lollipop
163,0.9811827956989246,0.9811827956989246,0047_chinacatsunflower
164,0.975669099756691,0.975669099756691,0446_midnightcity
165,0.9778534923339013,0.9778534923339013,0852_oursong
166,0.9971264367816092,0.9971264367816092,0818_mrsaxobeatext
167,0.9623287671232877,0.9623287671232877,0132_iceicebaby
168,0.9858267716535433,0.9858267716535433,0325_ymca
169,0.983050847457627,0.983050847457627,0513_thetime
170,0.3973684210526316,0.6288032454361056,0101_galang
171,0.9654427645788336,0.9654427645788336,0448_mine
172,0.9464668094218415,0.9464668094218415,0249_sensualseduction
173,0.9662398137369034,0.9662398137369034,0892_saveyoutonight
174,0.96,0.96,0367_dontdreamitsover
175,0.9974999999999999,0.9974999999999999,0918_starstrukk
176,0.8663766314481045,0.8663766314481045,0929_takeovercontrolext
177,0.7914110429447851,0.7914110429447851,0701_gottabeyou
178,0.6650602409638554,0.9972850678733033,0751_inlovewithagirl
179,0.9403409090909091,0.9403409090909091,0424_justadream
180,0.9682299546142209,0.9682299546142209,0032_boomboompow
181,0.9360269360269361,0.9360269360269361,0100_futureperfecttense
182,0.6337760910815939,0.9542857142857142,0457_nothing
183,0.8011825572801182,0.8011825572801182,0613_celebrationbennybenassi
184,0.9626016260162602,0.9626016260162602,0279_thebreaks
185,0.8227848101265821,0.8227848101265821,0063_daysgoby
186,0.958904109589041,0.958904109589041,0647_dontthinkidontthinkaboutit
187,0.9947643979057591,0.9947643979057591,0776_krazy
188,0.6649746192893401,0.9971455756422455,0855_overyou
189,0.9585492227979275,0.9585492227979275,0729_hurricane
190,0.953125,0.953125,0050_clubcanthandleme
191,0.9628571428571429,0.9628571428571429,0295_toxic
192,0.9803921568627451,0.9803921568627451,0721_holdup
193,0.9516129032258064,0.9516129032258064,0336_alonewithyou
194,0.9978586723768736,0.9978586723768736,0402_herestous
195,0.7214854111405836,0.7214854111405836,0602_breaktheice
196,0.6477272727272728,0.9764117226590422,0503_stucklikeglue
197,0.997005988023952,0.997005988023952,0516_thisorthat
198,0.9860664523043943,0.9860664523043943,0740_ikissedagirljasonnevins
199,0.9877949552481692,0.9877949552481692,0475_poisonedwithlove
200,0.9782244556113904,0.9782244556113904,0447_mindyourmanners
201,0.962962962962963,0.962962962962963,0328_youmakemefeeldc
202,0.9979166666666666,0.9979166666666666,0677_fireburning
203,0.9720149253731344,0.9720149253731344,0265_straightlines
204,0.9923430321592649,0.9923430321592649,0999_yourheartisamuscle
205,0.6059602649006623,0.9125000000000001,0173_massiveattack
206,0.9938800489596084,0.9938800489596084,0529_werwhower
207,0.8576886341929322,0.8576886341929322,0400_heatofthemoment
208,0.8698884758364313,0.8698884758364313,0077_dontsweat
209,1.0,1.0,0380_everybodytalks
210,0.944,0.944,0131_iamthebest
211,0.9606299212598425,0.9606299212598425,0386_footloose
212,0.9966777408637874,0.9966777408637874,0650_downlilwayne
213,0.8694418164616842,0.8694418164616842,0255_sleepwalker
214,0.9916666666666667,0.9916666666666667,0461_obsession
215,0.13518886679920478,0.6452045606975184,0282_thegreatsatan
216,0.9178674351585014,0.9178674351585014,0280_thedayitriedtolive
217,0.9946524064171123,0.9946524064171123,0392_givemeyourhand
218,0.7230169050715215,0.7230169050715215,0663_explosions
219,0.9884088514225501,0.9884088514225501,0420_itsrainingmen
220,0.9085020242914981,0.9085020242914981,0083_dragthewaters
221,0.6656848306332841,0.9955849889624724,0524_undoit
222,0.5889361702127659,0.9019354838709677,0165_lucretia
223,0.6343713956170703,0.9477351916376306,0588_believe
224,0.9966405375139977,0.9966405375139977,0916_sowhat
225,0.8036809815950922,0.8036809815950922,0291_thrasher
226,0.9517102615694164,0.9517102615694164,0518_timeaftertime
227,0.9880843263061412,0.9880843263061412,0682_forever
228,0.9816053511705686,0.9816053511705686,0511_theonlyexception
229,0.9710144927536232,0.9710144927536232,0250_sexyandiknowit
230,0.9771689497716896,0.9771689497716896,0678_fireflies
231,0.9893238434163701,0.9893238434163701,0004_abc
232,0.991869918699187,0.991869918699187,0557_alligator
233,0.9205797101449275,0.9205797101449275,0170_manyshadesofblack
234,0.9650711513583441,0.9650711513583441,0043_callmemaybe
235,0.9978609625668449,0.9978609625668449,0866_pokerfacedave
236,0.23436123348017623,0.38934911242603554,0161_limelight
237,0.988108108108108,0.988108108108108,0481_reallove
238,0.9961977186311787,0.9961977186311787,0397_goodlife
239,0.6605222734254992,0.9862385321100917,0833_northshore
240,0.6095041322314049,0.6095041322314049,0027_blackened
241,0.6658031088082902,0.9980544747081712,0628_crankthatsouljaboy
242,0.9984051036682616,0.9984051036682616,0724_hotmessdj
243,0.9773755656108598,0.9773755656108598,0836_notmyselftonight
244,0.9972789115646259,0.9972789115646259,0962_usagainsttheworldjason
245,0.6417322834645669,0.9130752373995616,0359_cominghome
246,0.9952267303102625,0.9952267303102625,0800_lovesexmagicjason
247,0.6438356164383562,0.9676165803108808,0315_whygo
248,0.9873908826382153,0.9873908826382153,0152_kingofrock
249,0.9287925696594428,0.9287925696594428,0923_sunandmoon
250,0.6217105263157895,0.9472361809045227,0175_meddle
251,0.9711340206185566,0.9711340206185566,0583_beautifulgirls
252,0.8965517241379309,0.8965517241379309,0938_thebusiness
253,0.9652351738241309,0.9652351738241309,0335_allyourlife
254,0.8873128447596532,0.8873128447596532,0471_paradise
255,0.6475247524752475,0.9738610903659448,0894_sayheyiloveyou
256,0.6327868852459017,0.9600997506234414,0235_rudeboy
257,0.994661921708185,0.994661921708185,0579_beatitstudioversion
258,0.6666666666666666,0.9982394366197184,0632_cyclone
259,0.8486140724946695,0.8486140724946695,0824_mylifewouldsuckwithoutyous
260,0.9804305283757337,0.9804305283757337,0545_youkeepmehangingon
261,0.594090202177294,0.9082240762812873,0153_lalaland
262,0.9963235294117647,0.9963235294117647,0509_thelazysong
263,0.8526011560693643,0.8526011560693643,0011_areyouexperienced
264,0.9349736379613357,0.9349736379613357,0879_ridinsoloian
265,0.6635514018691588,0.9956178790534619,0456_nohands
266,0.9737670514165793,0.9737670514165793,0388_gangnamstyle
267,0.6481481481481481,0.9780000000000001,0825_myloveislikeastar
268,0.9580573951434879,0.9580573951434879,0143_informer
269,0.9897209985315712,0.9897209985315712,0159_letthemusicplay
270,0.9880043620501635,0.9880043620501635,0626_coolerthanme
271,0.9981916817359855,0.9981916817359855,0441_lovingyoutonight
272,0.9459041731066461,0.9459041731066461,0301_unclejohnsband
273,0.9682875264270614,0.9682875264270614,0290_thisishowwedoit
274,0.9246935201401051,0.9246935201401051,0098_floods
275,0.9886947584789312,0.9886947584789312,0640_disturbia2
276,0.9623430962343097,0.9623430962343097,0905_shocktoyoursystem
277,0.9530761209593326,0.9530761209593326,0912_somenights
278,0.9938837920489296,0.9938837920489296,0865_pocketfulofsunshine
279,0.9989594172736733,0.9989594172736733,0733_ifihadyou
280,0.9335727109515259,0.9335727109515259,0108_getup
281,0.9966101694915254,0.9966101694915254,0902_shakeitradiomix
282,0.9546599496221663,0.9546599496221663,0596_bonbon
283,0.9779874213836477,0.9779874213836477,0566_americanwoman
284,0.6585820895522388,0.9901685393258427,0960_umbrella
285,0.8834355828220859,0.8834355828220859,0194_nomoretears
286,0.9948612538540595,0.9948612538540595,0411_ifihadyou
287,0.9812332439678284,0.9812332439678284,0714_hell
288,0.9892761394101875,0.9892761394101875,0832_noone
289,0.8764278296988578,0.8764278296988578,0008_america
290,0.9625498007968127,0.9625498007968127,0183_mynameisjonas
291,0.9867482161060143,0.9867482161060143,0021_better
292,0.962425840474621,0.962425840474621,0013_athingaboutyou
293,0.9334836527621195,0.9334836527621195,0408_icanonlyimagine
294,0.9845132743362832,0.9845132743362832,0450_more
295,0.9855072463768116,0.9855072463768116,0366_domino
296,0.6660550458715597,0.9972489683631361,0807_makemebetter
297,0.9323116219667943,0.9323116219667943,0815_mondaymondaymonday
298,0.8802588996763754,0.8802588996763754,0080_down
299,0.9771689497716896,0.9771689497716896,0138_ilikeit
300,0.960747663551402,0.960747663551402,0877_releasemenow
301,0.9938949938949938,0.9938949938949938,0465_onething
302,0.9830985915492959,0.9830985915492959,0429_kissinu
303,0.9800235017626322,0.9800235017626322,0669_fastforwardffwd
304,0.9853372434017595,0.9853372434017595,0324_yeah3x
305,0.9883103081827842,0.9883103081827842,0725_hotncold
306,0.975609756097561,0.975609756097561,0945_thewayiareradio
307,0.9268929503916449,0.9268929503916449,0331_againstallodds
308,0.9623287671232877,0.9623287671232877,0125_hellogoodmorning
309,0.9450867052023121,0.9450867052023121,0476_pontoon
310,0.9826771653543307,0.9826771653543307,0326_yougotittherightstuff
311,0.8239436619718309,0.8239436619718309,0284_thehustle
312,0.9901823281907433,0.9901823281907433,0310_whineup
313,0.9633333333333334,0.9633333333333334,0106_getitshawty
314,0.961089494163424,0.961089494163424,0309_whatsmyname
315,0.9265536723163841,0.9265536723163841,0368_dontwakemeup
316,0.9338446788111218,0.9338446788111218,0319_withoutyou
317,0.9951503394762367,0.9951503394762367,0736_igotafeeling
318,0.9195710455764075,0.9195710455764075,0038_bringmetolife
319,0.988795518207283,0.988795518207283,0299_turnthebeataround
320,0.9813242784380306,0.9813242784380306,0274_temperature
321,0.9549248747913189,0.9549248747913189,0242_satisfaction
322,0.8220689655172413,0.8220689655172413,0986_winner
323,0.6265486725663717,0.9527665317139001,0157_leanwitit
324,0.6185022026431718,0.8937823834196891,0171_marchofthepigs
325,0.9799789251844047,0.9799789251844047,0766_justdance
326,0.6444906444906445,0.9725058915946583,0065_deadandbloated
327,0.9773071104387292,0.9773071104387292,0302_venus
328,0.8079800498753117,0.8079800498753117,0979_whenlovetakesover
329,0.9883495145631068,0.9883495145631068,0872_readyfortheweekend
330,0.9396449704142013,0.9396449704142013,0839_nowyouseeit
331,0.9977678571428571,0.9977678571428571,0950_throwyourhandsup
332,0.9763560500695411,0.9763560500695411,0734_iftodaywasyourlastday
333,0.9334862385321101,0.9334862385321101,0535_withoutyou
334,0.9705014749262536,0.9705014749262536,0581_beautifulcarlyrae
335,0.994246260069045,0.994246260069045,0658_evacuatethedancefloor
336,0.9981785063752276,0.9981785063752276,0664_eyesextendedmix
337,0.6509341199606686,0.9748148148148148,0515_thisafternoon
338,0.9842105263157895,0.9842105263157895,0218_policyoftruth
339,0.975609756097561,0.975609756097561,0432_letsgo
340,0.9824922760041195,0.9824922760041195,0994_youbelongwithme
341,0.9932627526467757,0.9932627526467757,0853_outonthetown
342,0.9819219790675546,0.9819219790675546,0494_somebodythatiusedtoknow
343,0.9973958333333334,0.9973958333333334,0975_whathappensinvegas
344,0.632967032967033,0.8962108731466228,0134_igotmine
345,0.6644295302013422,0.9966386554621849,0370_downonme
346,0.9714285714285714,0.9714285714285714,0136_igotyoudancing
347,0.6535433070866141,0.9841584158415841,0241_satellite
348,0.6635622817229336,0.9956255468066492,0394_godgavemetoyou
349,0.0,0.6475548060708263,0122_heardemall
350,0.9726027397260275,0.9726027397260275,0048_chingaling
351,0.6397984886649875,0.9639468690702087,0570_aslongasyouloveme
352,0.991282689912827,0.991282689912827,0737_ihatethispart
353,0.6405228758169934,0.9638752052545156,0024_billionaire
354,0.9480662983425415,0.9480662983425415,0466_onthedarkside
355,0.976,0.976,0084_dropitlikeitshot
356,0.9840255591054313,0.9840255591054313,0006_aint2proud2beg
357,0.9252577319587629,0.9252577319587629,0381_everythingyouwant
358,0.9467275494672754,0.9467275494672754,0501_stayawhile
359,0.9893617021276596,0.9893617021276596,0436_loveactually
360,0.9742533470648815,0.9742533470648815,0779_letitrockfilthy
361,0.9668411867364747,0.9668411867364747,0951_thunder
362,0.9658031088082902,0.9658031088082902,0362_crazygirl
363,0.9716840536512668,0.9716840536512668,0643_dontrush
364,0.6485013623978202,0.9763617677286742,0783_lighton
365,0.6059050064184853,0.9271653543307087,0245_sayhey
366,0.9975369458128079,0.9975369458128079,0630_crushcrushcrush
367,0.9803439803439804,0.9803439803439804,0480_raiseyourglass
368,0.9953810623556582,0.9953810623556582,0651_doyouremember
369,0.9163144547759932,0.9163144547759932,0965_wakingupinvegascalvin
370,0.9891304347826088,0.9891304347826088,0074_djgotusfallininlove
371,0.9843912591050988,0.9843912591050988,0586_bed
372,0.9813921433494142,0.9813921433494142,0653_dynamite
373,0.9616087751371115,0.9616087751371115,0564_americanboybenny
374,0.9864341085271319,0.9864341085271319,0864_pleasedontleavememain
375,0.9945593035908596,0.9945593035908596,0738_ihearnoises
376,0.9933396764985727,0.9933396764985727,0748_imyours
377,0.9748603351955307,0.9748603351955307,0124_hello
378,0.9805194805194806,0.9805194805194806,0958_turnmeup
379,0.9354207436399217,0.9354207436399217,0054_conceited
380,0.6622369878183831,0.9941715237302249,0756_istillmissyou
381,0.9664429530201342,0.9664429530201342,0088_everybody
382,0.9129464285714286,0.9129464285714286,0369_dontyouworrychild
383,0.6552631578947369,0.9861111111111112,0973_whateverittakes
384,0.9388714733542319,0.9388714733542319,0934_teenagedreamkaskade
385,0.9967567567567568,0.9967567567567568,0649_down
386,0.9956204379562044,0.9956204379562044,0968_walltowall
387,0.6353211009174312,0.9551724137931035,0771_kisskissmainversion
388,0.6444212721584984,0.9702194357366771,0932_tattoo
389,0.9790055248618784,0.9790055248618784,0423_iwannago
390,0.9529880478087649,0.9529880478087649,0662_everytimewetouch
391,0.9836065573770492,0.9836065573770492,0943_thetheayer
392,0.9582504970178927,0.9582504970178927,0118_grenade
393,0.9681335356600911,0.9681335356600911,0578_bealright
394,0.96996996996997,0.96996996996997,0970_whataboutnow
395,0.6091503267973856,0.9327983951855567,0374_drunkonyou
396,0.9879759519038076,0.9879759519038076,0925_sweetdisposition
397,0.988262910798122,0.988262910798122,0412_ifitmakesyouhappy
398,0.9947643979057591,0.9947643979057591,0780_letmebereal
399,0.7528691660290743,0.7528691660290743,0376_earthquake
400,0.9854227405247813,0.9854227405247813,0527_wantuback
401,0.98284561049445,0.98284561049445,0552_addicted
402,0.9707602339181286,0.9707602339181286,0414_illbe
403,0.558258642765685,0.8312439729990355,0642_dontconfess
404,0.9957173447537473,0.9957173447537473,0906_shutupanddrive
405,0.9872701555869873,0.9872701555869873,0615_circus
406,0.5441640378548896,0.8171530673019655,0320_wolflikeme
407,0.9359756097560976,0.9359756097560976,0808_makethemoney
408,0.7872,0.7872,0789_livingroom
409,0.9989440337909187,0.9989440337909187,0387_free
410,0.5304212168486739,0.7985865724381627,0478_prayforyou
411,0.6343115124153499,0.958226768968457,0765_jimmyiovine
412,0.6234067207415991,0.9496021220159152,0488_september
413,0.6288951841359772,0.9507494646680942,0219_pondereplay
414,0.8774422735346359,0.8774422735346359,0119_gunpowderandlead
415,0.951693503609106,0.951693503609106,0672_feelitinmybones
416,0.6795366795366795,0.6795366795366795,0521_tooclose
417,0.9767441860465117,0.9767441860465117,0322_wordup
418,0.84375,0.84375,0272_teachmehowtojerk
419,0.9753265602322205,0.9753265602322205,0717_heysoulsister
420,0.9805269186712485,0.9805269186712485,0922_suffocate
421,0.9528795811518326,0.9528795811518326,0742_iknowyouwantme2
422,0.6550218340611353,0.9861932938856015,0593_blameitradioedit
423,0.9907038512616202,0.9907038512616202,0343_banjo
424,0.7801801801801801,0.7801801801801801,0044_cameraeye
425,0.9086859688195992,0.9086859688195992,0329_youreajerk
426,0.9235537190082644,0.9235537190082644,0504_suspiciousminds
427,0.8409090909090909,0.8409090909090909,0522_turnupthemusic
428,0.9602977667493797,0.9602977667493797,0347_bitch
429,0.9633401221995926,0.9633401221995926,0467_onthefloor
430,0.9890453834115805,0.9890453834115805,0533_whosays
431,0.9989847715736041,0.9989847715736041,0576_barbrastreisand
432,0.9607843137254902,0.9607843137254902,0220_promiscuous
433,0.9821428571428571,0.9821428571428571,0823_mylifewouldsuckwithoutyou
434,0.6553966189856957,0.9862745098039215,0178_mountainman
435,0.28785607196401797,0.5951417004048584,0160_likeag6
436,0.9821182943603851,0.9821182943603851,0316_wildones
437,0.9839228295819935,0.9839228295819935,0898_sexyback
438,0.6399999999999999,0.9637826961770624,0023_bewareoftheboys
439,0.9912472647702407,0.9912472647702407,0472_partofme
440,0.8632218844984803,0.8632218844984803,0462_oldalabama
441,0.8779661016949154,0.8779661016949154,0137_iknowyouwantme
442,0.9606299212598425,0.9606299212598425,0017_badromance
443,0.6597774244833069,0.9386539606908875,0293_tomsawyer2
444,0.45536519386834984,0.5998766954377311,0117_goodmorningblackfriday
445,0.6455834242093784,0.6455834242093784,0120_hallowedbethyname
446,0.9758812615955473,0.9758812615955473,0508_tennesseeme
447,0.7412280701754387,0.7412280701754387,0777_lebump
448,0.9584086799276672,0.9584086799276672,0104_getbusy
449,0.9717791411042945,0.9717791411042945,0827_needyounow
450,0.6565400843881857,0.9879211697393515,0718_heytheredelilah
451,0.9292149292149292,0.9292149292149292,0474_pleasedontgo
452,0.9551656920077972,0.9551656920077972,0829_nevertoolate
453,0.6581740976645436,0.9864541832669322,0357_cheers
454,0.9690346083788706,0.9690346083788706,0914_soobviousnow
